GEO.display-label,GEOid,GEOid2,Information_Industry_#,Information_Industry_%,HHI_200+_#,HHI_200+_%
"Census Tract 564, Kings County, New York",1400000US36047056400,36047056400,25,2.4,63,6.6
"Census Tract 565, Kings County, New York",1400000US36047056500,36047056500,306,15.8,117,7.4
"Census Tract 566, Kings County, New York",1400000US36047056600,36047056600,51,4.1,64,6.2
"Census Tract 568, Kings County, New York",1400000US36047056800,36047056800,24,3.2,32,5.9
"Census Tract 569, Kings County, New York",1400000US36047056900,36047056900,108,11.3,61,8.3
"Census Tract 570, Kings County, New York",1400000US36047057000,36047057000,46,2.8,48,3.3
"Census Tract 571, Kings County, New York",1400000US36047057100,36047057100,211,8.4,198,10.4
"Census Tract 572, Kings County, New York",1400000US36047057200,36047057200,0,0.0,0,0.0
"Census Tract 573, Kings County, New York",1400000US36047057300,36047057300,118,7.9,85,8.5
"Census Tract 574, Kings County, New York",1400000US36047057400,36047057400,25,1.7,70,7.0
"Census Tract 575, Kings County, New York",1400000US36047057500,36047057500,250,9.7,59,2.9
"Census Tract 576, Kings County, New York",1400000US36047057600,36047057600,28,2.1,102,10.0
"Census Tract 578, Kings County, New York",1400000US36047057800,36047057800,50,3.8,40,3.6
"Census Tract 579, Kings County, New York",1400000US36047057900,36047057900,82,11.7,0,0.0
"Census Tract 580, Kings County, New York",1400000US36047058000,36047058000,52,3.0,33,2.6
"Census Tract 582, Kings County, New York",1400000US36047058200,36047058200,20,1.8,17,1.7
"Census Tract 584, Kings County, New York",1400000US36047058400,36047058400,9,0.5,47,3.3
"Census Tract 586, Kings County, New York",1400000US36047058600,36047058600,4,0.4,20,2.6
"Census Tract 588, Kings County, New York",1400000US36047058800,36047058800,68,4.2,40,2.9
"Census Tract 589, Kings County, New York",1400000US36047058900,36047058900,57,4.9,59,7.5
"Census Tract 590, Kings County, New York",1400000US36047059000,36047059000,24,3.1,43,6.6
"Census Tract 591, Kings County, New York",1400000US36047059100,36047059100,262,9.9,123,6.9
"Census Tract 592, Kings County, New York",1400000US36047059200,36047059200,73,3.5,147,8.8
"Census Tract 593, Kings County, New York",1400000US36047059300,36047059300,134,11.8,50,6.1
"Census Tract 594.01, Kings County, New York",1400000US36047059401,36047059401,18,0.5,158,5.2
"Census Tract 594.02, Kings County, New York",1400000US36047059402,36047059402,68,2.8,148,7.3
"Census Tract 596, Kings County, New York",1400000US36047059600,36047059600,5,0.5,29,2.6
"Census Tract 598, Kings County, New York",1400000US36047059800,36047059800,58,4.0,62,5.1
"Census Tract 600, Kings County, New York",1400000US36047060000,36047060000,157,5.1,112,4.2
"Census Tract 606, Kings County, New York",1400000US36047060600,36047060600,33,2.8,35,3.2
"Census Tract 608, Kings County, New York",1400000US36047060800,36047060800,37,2.3,67,4.6
"Census Tract 610.02, Kings County, New York",1400000US36047061002,36047061002,13,0.6,223,11.6
"Census Tract 610.03, Kings County, New York",1400000US36047061003,36047061003,18,2.7,15,2.8
"Census Tract 610.04, Kings County, New York",1400000US36047061004,36047061004,64,2.8,62,2.1
"Census Tract 612, Kings County, New York",1400000US36047061200,36047061200,26,6.9,37,10.1
"Census Tract 616, Kings County, New York",1400000US36047061600,36047061600,16,2.6,130,26.5
"Census Tract 620, Kings County, New York",1400000US36047062000,36047062000,30,3.8,107,16.6
"Census Tract 622, Kings County, New York",1400000US36047062200,36047062200,9,0.7,41,3.1
"Census Tract 626, Kings County, New York",1400000US36047062600,36047062600,0,0.0,25,2.3
"Census Tract 628, Kings County, New York",1400000US36047062800,36047062800,77,3.4,120,6.3
"Census Tract 632, Kings County, New York",1400000US36047063200,36047063200,9,1.5,58,9.3
"Census Tract 636, Kings County, New York",1400000US36047063600,36047063600,4,0.7,31,6.3
"Census Tract 638, Kings County, New York",1400000US36047063800,36047063800,38,5.0,34,5.2
"Census Tract 640, Kings County, New York",1400000US36047064000,36047064000,4,0.5,70,12.0
"Census Tract 642, Kings County, New York",1400000US36047064200,36047064200,56,5.4,110,12.4
"Census Tract 644, Kings County, New York",1400000US36047064400,36047064400,49,4.1,72,9.1
"Census Tract 646, Kings County, New York",1400000US36047064600,36047064600,11,1.1,44,6.5
"Census Tract 648, Kings County, New York",1400000US36047064800,36047064800,22,2.7,21,3.2
"Census Tract 650, Kings County, New York",1400000US36047065000,36047065000,16,2.4,17,3.4
"Census Tract 652, Kings County, New York",1400000US36047065200,36047065200,6,1.1,43,8.7
"Census Tract 654, Kings County, New York",1400000US36047065400,36047065400,30,3.5,52,8.5
"Census Tract 656, Kings County, New York",1400000US36047065600,36047065600,19,2.4,59,9.4
"Census Tract 658, Kings County, New York",1400000US36047065800,36047065800,31,3.4,73,10.2
"Census Tract 660, Kings County, New York",1400000US36047066000,36047066000,66,6.7,99,14.5
"Census Tract 662, Kings County, New York",1400000US36047066200,36047066200,5,0.6,21,3.5
"Census Tract 666, Kings County, New York",1400000US36047066600,36047066600,0,-,0,-
"Census Tract 670, Kings County, New York",1400000US36047067000,36047067000,57,4.4,50,5.1
"Census Tract 672, Kings County, New York",1400000US36047067200,36047067200,30,4.0,7,1.6
"Census Tract 674, Kings County, New York",1400000US36047067400,36047067400,46,4.5,43,6.9
"Census Tract 676, Kings County, New York",1400000US36047067600,36047067600,0,0.0,24,3.9
"Census Tract 678, Kings County, New York",1400000US36047067800,36047067800,34,2.7,30,3.5
"Census Tract 680, Kings County, New York",1400000US36047068000,36047068000,0,0.0,17,2.9
"Census Tract 682, Kings County, New York",1400000US36047068200,36047068200,4,0.2,58,6.6
"Census Tract 686, Kings County, New York",1400000US36047068600,36047068600,7,0.9,8,1.1
"Census Tract 688, Kings County, New York",1400000US36047068800,36047068800,45,5.3,15,2.5
"Census Tract 690, Kings County, New York",1400000US36047069000,36047069000,0,0.0,69,11.1
"Census Tract 692, Kings County, New York",1400000US36047069200,36047069200,10,0.7,35,4.3
"Census Tract 696.01, Kings County, New York",1400000US36047069601,36047069601,0,0.0,28,1.8
"Census Tract 696.02, Kings County, New York",1400000US36047069602,36047069602,130,4.0,238,10.9
"Census Tract 698, Kings County, New York",1400000US36047069800,36047069800,13,1.7,35,7.1
"Census Tract 700, Kings County, New York",1400000US36047070000,36047070000,23,2.9,49,7.2
"Census Tract 702.01, Kings County, New York",1400000US36047070201,36047070201,53,2.0,290,12.6
"Census Tract 702.02, Kings County, New York",1400000US36047070202,36047070202,0,0.0,0,0.0
"Census Tract 702.03, Kings County, New York",1400000US36047070203,36047070203,0,-,0,-
"Census Tract 706, Kings County, New York",1400000US36047070600,36047070600,25,2.2,82,8.0
"Census Tract 720, Kings County, New York",1400000US36047072000,36047072000,44,4.8,0,0.0
"Census Tract 722, Kings County, New York",1400000US36047072200,36047072200,35,2.8,32,3.3
"Census Tract 724, Kings County, New York",1400000US36047072400,36047072400,21,2.2,57,9.3
"Census Tract 726, Kings County, New York",1400000US36047072600,36047072600,63,6.2,21,3.0
"Census Tract 728, Kings County, New York",1400000US36047072800,36047072800,35,1.6,135,9.4
"Census Tract 730, Kings County, New York",1400000US36047073000,36047073000,48,3.9,47,6.0
"Census Tract 732, Kings County, New York",1400000US36047073200,36047073200,12,1.0,32,3.8
"Census Tract 734, Kings County, New York",1400000US36047073400,36047073400,0,0.0,44,6.6
"Census Tract 736, Kings County, New York",1400000US36047073600,36047073600,17,1.1,40,3.3
"Census Tract 738, Kings County, New York",1400000US36047073800,36047073800,29,1.8,113,9.3
"Census Tract 740, Kings County, New York",1400000US36047074000,36047074000,33,1.9,38,3.4
"Census Tract 742, Kings County, New York",1400000US36047074200,36047074200,16,1.0,60,6.4
"Census Tract 744, Kings County, New York",1400000US36047074400,36047074400,14,1.5,119,19.2
"Census Tract 746, Kings County, New York",1400000US36047074600,36047074600,32,3.6,34,5.1
"Census Tract 748, Kings County, New York",1400000US36047074800,36047074800,19,2.6,35,5.4
"Census Tract 750, Kings County, New York",1400000US36047075000,36047075000,7,0.6,39,4.2
"Census Tract 752, Kings County, New York",1400000US36047075200,36047075200,8,2.0,79,26.9
"Census Tract 754, Kings County, New York",1400000US36047075400,36047075400,6,1.0,44,9.7
"Census Tract 756, Kings County, New York",1400000US36047075600,36047075600,28,3.4,57,8.4
"Census Tract 758, Kings County, New York",1400000US36047075800,36047075800,51,6.3,118,18.2
"Census Tract 760, Kings County, New York",1400000US36047076000,36047076000,9,0.9,111,10.6
"Census Tract 762, Kings County, New York",1400000US36047076200,36047076200,51,2.5,118,7.2
"Census Tract 764, Kings County, New York",1400000US36047076400,36047076400,36,1.9,67,4.9
"Census Tract 766, Kings County, New York",1400000US36047076600,36047076600,37,3.0,47,6.1
"Census Tract 768, Kings County, New York",1400000US36047076800,36047076800,26,1.9,64,5.7
"Census Tract 770, Kings County, New York",1400000US36047077000,36047077000,84,6.6,17,1.6
"Census Tract 772, Kings County, New York",1400000US36047077200,36047077200,29,2.0,148,13.0
"Census Tract 774, Kings County, New York",1400000US36047077400,36047077400,71,4.8,11,1.0
"Census Tract 776, Kings County, New York",1400000US36047077600,36047077600,68,3.3,9,0.5
"Census Tract 780, Kings County, New York",1400000US36047078000,36047078000,17,1.3,50,6.9
"Census Tract 782, Kings County, New York",1400000US36047078200,36047078200,23,1.1,0,0.0
"Census Tract 784, Kings County, New York",1400000US36047078400,36047078400,53,3.7,40,4.9
"Census Tract 786, Kings County, New York",1400000US36047078600,36047078600,78,3.7,31,1.8
"Census Tract 788, Kings County, New York",1400000US36047078800,36047078800,16,1.2,34,2.9
"Census Tract 790, Kings County, New York",1400000US36047079000,36047079000,29,1.3,47,2.7
"Census Tract 792, Kings County, New York",1400000US36047079200,36047079200,32,2.2,9,0.7
"Census Tract 794, Kings County, New York",1400000US36047079400,36047079400,0,0.0,0,0.0
"Census Tract 796.01, Kings County, New York",1400000US36047079601,36047079601,157,6.4,76,4.0
"Census Tract 796.02, Kings County, New York",1400000US36047079602,36047079602,33,1.6,0,0.0
"Census Tract 798.01, Kings County, New York",1400000US36047079801,36047079801,80,5.3,52,4.0
"Census Tract 798.02, Kings County, New York",1400000US36047079802,36047079802,236,8.0,50,2.1
"Census Tract 800, Kings County, New York",1400000US36047080000,36047080000,99,5.8,92,6.9
"Census Tract 802, Kings County, New York",1400000US36047080200,36047080200,105,4.9,66,3.5
"Census Tract 804, Kings County, New York",1400000US36047080400,36047080400,47,3.3,27,2.2
"Census Tract 806, Kings County, New York",1400000US36047080600,36047080600,31,1.9,29,2.4
"Census Tract 808, Kings County, New York",1400000US36047080800,36047080800,0,0.0,0,0.0
"Census Tract 810, Kings County, New York",1400000US36047081000,36047081000,20,2.0,24,2.8
"Census Tract 814, Kings County, New York",1400000US36047081400,36047081400,18,1.5,25,2.5
"Census Tract 816, Kings County, New York",1400000US36047081600,36047081600,5,0.4,12,1.3
"Census Tract 818, Kings County, New York",1400000US36047081800,36047081800,29,1.5,19,1.2
"Census Tract 820, Kings County, New York",1400000US36047082000,36047082000,0,0.0,37,2.0
"Census Tract 822, Kings County, New York",1400000US36047082200,36047082200,79,2.4,34,1.2
"Census Tract 824, Kings County, New York",1400000US36047082400,36047082400,26,1.4,35,2.3
"Census Tract 826, Kings County, New York",1400000US36047082600,36047082600,7,0.3,76,4.1
"Census Tract 828, Kings County, New York",1400000US36047082800,36047082800,8,0.5,0,0.0
"Census Tract 830, Kings County, New York",1400000US36047083000,36047083000,0,0.0,17,0.8
"Census Tract 832, Kings County, New York",1400000US36047083200,36047083200,11,1.1,18,2.5
"Census Tract 834, Kings County, New York",1400000US36047083400,36047083400,7,0.9,7,1.2
"Census Tract 836, Kings County, New York",1400000US36047083600,36047083600,15,1.5,43,5.7
"Census Tract 838, Kings County, New York",1400000US36047083800,36047083800,16,1.3,30,3.9
"Census Tract 840, Kings County, New York",1400000US36047084000,36047084000,28,2.5,24,3.1
"Census Tract 846, Kings County, New York",1400000US36047084600,36047084600,20,2.6,10,1.5
"Census Tract 848, Kings County, New York",1400000US36047084800,36047084800,19,2.5,0,0.0
"Census Tract 850, Kings County, New York",1400000US36047085000,36047085000,12,1.7,22,4.8
"Census Tract 852, Kings County, New York",1400000US36047085200,36047085200,0,0.0,0,0.0
"Census Tract 854, Kings County, New York",1400000US36047085400,36047085400,18,2.0,13,1.9
"Census Tract 856, Kings County, New York",1400000US36047085600,36047085600,22,1.3,0,0.0
"Census Tract 858, Kings County, New York",1400000US36047085800,36047085800,23,2.3,6,0.7
"Census Tract 860, Kings County, New York",1400000US36047086000,36047086000,33,2.3,0,0.0
"Census Tract 862, Kings County, New York",1400000US36047086200,36047086200,21,1.6,63,5.9
"Census Tract 864, Kings County, New York",1400000US36047086400,36047086400,20,2.4,17,2.2
"Census Tract 866, Kings County, New York",1400000US36047086600,36047086600,44,3.0,56,4.6
"Census Tract 868, Kings County, New York",1400000US36047086800,36047086800,11,0.7,14,1.2
"Census Tract 870, Kings County, New York",1400000US36047087000,36047087000,32,2.4,8,0.6
"Census Tract 872, Kings County, New York",1400000US36047087200,36047087200,25,2.1,0,0.0
"Census Tract 874.01, Kings County, New York",1400000US36047087401,36047087401,7,0.6,20,1.5
"Census Tract 876, Kings County, New York",1400000US36047087600,36047087600,0,0.0,33,5.2
"Census Tract 878, Kings County, New York",1400000US36047087800,36047087800,86,7.7,0,0.0
"Census Tract 880, Kings County, New York",1400000US36047088000,36047088000,21,1.4,0,0.0
"Census Tract 882, Kings County, New York",1400000US36047088200,36047088200,76,2.4,32,1.2
"Census Tract 884, Kings County, New York",1400000US36047088400,36047088400,0,0.0,16,0.9
"Census Tract 886, Kings County, New York",1400000US36047088600,36047088600,0,0.0,18,1.0
"Census Tract 888, Kings County, New York",1400000US36047088800,36047088800,36,2.0,23,1.6
"Census Tract 890, Kings County, New York",1400000US36047089000,36047089000,52,2.2,19,0.9
"Census Tract 892, Kings County, New York",1400000US36047089200,36047089200,32,2.1,0,0.0
"Census Tract 894, Kings County, New York",1400000US36047089400,36047089400,7,0.5,22,1.9
"Census Tract 896, Kings County, New York",1400000US36047089600,36047089600,0,0.0,0,0.0
"Census Tract 898, Kings County, New York",1400000US36047089800,36047089800,11,1.6,5,0.8
"Census Tract 900, Kings County, New York",1400000US36047090000,36047090000,59,2.9,10,0.5
"Census Tract 902, Kings County, New York",1400000US36047090200,36047090200,13,1.1,5,0.6
"Census Tract 906, Kings County, New York",1400000US36047090600,36047090600,0,0.0,0,0.0
"Census Tract 908, Kings County, New York",1400000US36047090800,36047090800,0,0.0,4,0.3
"Census Tract 910, Kings County, New York",1400000US36047091000,36047091000,0,0.0,0,0.0
"Census Tract 912, Kings County, New York",1400000US36047091200,36047091200,0,0.0,0,0.0
"Census Tract 916, Kings County, New York",1400000US36047091600,36047091600,55,3.4,0,0.0
"Census Tract 918, Kings County, New York",1400000US36047091800,36047091800,22,2.0,6,0.6
"Census Tract 920, Kings County, New York",1400000US36047092000,36047092000,0,0.0,50,4.2
"Census Tract 922, Kings County, New York",1400000US36047092200,36047092200,19,1.6,0,0.0
"Census Tract 924, Kings County, New York",1400000US36047092400,36047092400,36,2.5,0,0.0
"Census Tract 928, Kings County, New York",1400000US36047092800,36047092800,9,0.7,10,0.9
"Census Tract 930, Kings County, New York",1400000US36047093000,36047093000,52,3.8,6,0.6
